uf_x,municipio_x,logradouro_x,numero_x,complemento_x,localidade_x,setor_censitario_x,id_lt_x,uf_y,municipio_y,logradouro_y,numero_y,complemento_y,localidade_y,cep,setor_censitario_y,id_lt_y
29,13606,RUA CORONEL PESSOA,356.0,TERREO 1,PONTAL,291360605000095,33278,29,13606,RUA CORONEL PESSOA,356,TERREO 1,PONTAL,45654380.0,291360605000095,2141401
29,33307,TRAVESSA JOAO PESSOA,420.0,APARTAMENTO 3,CENTRO,293330705000002,33279,29,33307,TRAVESSA JOAO PESSOA,420,APARTAMENTO 3,CENTRO,45045050.0,293330705000002,6312466
24,12708,AVENIDA FRANCISCO CABRAL,161.0,,CENTRO,241270805000012,33280,29,26004,AVENIDA CORONEL FRANCISCO LEOBAS,481,,CENTRO,47200000.0,292600405000021,4101555
25,3308,SITIO BOM JARDIM,137.0,,BOM,250330815000003,33281,29,24900,SITIO BOM JARDIM,0,,LARGO,45375000.0,292490015000002,3885452
29,4001,ESTRADA BAIXA FUNDA,25.0,CASA,BAIXA FUNDA,290400105000015,33282,29,4001,ESTRADA BAIXA FUNDA,25,CASA,ESTRADA BAIXA FUNDA,46740000.0,290400105000015,520842
23,4400,RUA SOLON PINHEIRO,446.0,,CENTRO,230440005080084,33283,29,28950,RUA PINHEIRO,8,,CENTRO,48895000.0,292895005000005,5572007
23,200,RUA NICODEMOS ARAUJO,185.0,,CENTRO,230020005000008,33284,28,3005,RUA CLODOALDO ALENCAR,184,,CENTRO,49290000.0,280300505000016,6907385
23,4400,RUA CORONEL ALVES TEIXEIRA,1578.0,,DIONISIO TORRES,230440005080439,33285,29,14802,RUA CARLITO ALVES,0,,SINVAL PALMEIRA,45600000.0,291480205000189,2445669
29,17607,RUA PEDRO TAVARES CAFEZEIRO,115.0,,PALMEIRA,291760705000011,33286,29,17607,RUA PEDRO TAVARES CAFEZEIRO,0,,PALMEIRA,45345000.0,291760705000010,2788809
29,18407,RUA AYRTON SENNA,147.0,,ALTO ALIANCA,291840705000070,33287,29,18407,RUA AYRTON SENNA,147,,ALTO DA ALIANCA,48900000.0,291840705000070,2972592
24,11601,RUA URSULINO SILVESTRE,409.0,,CENTRO,241160105000009,33288,29,13903,RUA ALTINO CERQUEIRA,0,,CENTRO,45570000.0,291390305000014,2224304
21,9908,RUA FREI HENRIQUE,135.0,,CANECAO,210990805000040,33289,29,29503,RUA ARTUR SALUSTIANO,131,,SAO ROQUE,43850000.0,292950305000004,5650269
25,6707,RUA JOAO ELIAS RAMALHO,30.0,CASA,BELA VISTA,250670705000001,33290,28,670,RUA JOAO TRINDADE FILHO,124,CASA,BAIRRO MIGUEL DOS ANJOS,49360000.0,280067005000016,6738634
23,4400,RUA FELINO BARROSO,801.0,,FATIMA,230440005080176,33291,29,15601,RUA ALMIRANTE BARROSO,0,,FATIMA,45836000.0,291560105000120,2549456
21,2309,RUA NOVA,121.0,,CENTRO,210230905000003,33292,29,23001,RUA NOVA,227,,CENTRO,45920000.0,292300105000015,3635891
28,308,RUA OLIVEIRA RIBEIRO,146.0,,SANTO ANTONIO,280030805000434,33293,28,308,RUA OLIVEIRA RIBEIRO,146,,SANTO ANTONIO,49060500.0,280030805000434,6620278
27,1506,ESTRADA GRUTA FUNDA,20.0,,GRUTA FUNDA,270150605000005,33294,28,2403,ESTRADA PARA LAGOA FUNDA,0,,SURUBIN,49830000.0,280240310000002,6849320
23,1406,RUA PRACA ADOLFO LIMA,120.0,,CENTRO,230140605000002,33295,28,1306,RUA EDUARDO DE ABREU LIMA,0,,CENTRO,49700000.0,280130605000009,6772063
26,9808,AVENIDA SAO SEBASTIAO,10.0,,CENTRO,260980805000003,33296,28,5505,PRACA SAO SEBASTIAO,0,,CENTRO,49490000.0,280550505000008,7171638
21,5500,RUA BAYMA JUNIOR,298.0,,CENTRO CARLOS,210550005000021,33297,29,28000,RUA LOMANTO JUNIOR,22,,CENTRO,48880000.0,292800005000001,5394787
22,7702,AVENIDA GOVERNADOR CHAGAS RODRIGUES,145.0,,CENTRO,220770205000007,33298,28,5208,RUA GOVERNADOR ARNALDO GARCES,169,,CENTRO,49517000.0,280520805000001,7147667
21,907,POVOADO AGUA FRIA,126.0,,AGUA FRIA,210090705000059,33299,28,506,POVOADO AGUA FRIA,0,,AGUA FRIA,49580000.0,280050605000019,6721366
24,11809,AVENIDA CAPITAO JOSE INACIO,619.0,,CENTRO,241180905000001,33300,28,5505,AVENIDA CAPITAO JOSE NARCISO,0,,CENTRO,49490000.0,280550505000009,7171819
26,2803,RUA CECILIA MODESTO,173.0,,CENTRO,260280305000010,33301,28,7105,RUA SANTA MARIA,172,,CENTRO,49480000.0,280710505000008,7296565
26,1201,AVENIDA JOSE MAGALHAES FRANCA,355.0,,CENTRO,260120105000048,33302,29,27101,RUA JOSE DE FRANCA,1000,,CENTRO,48630000.0,292710105000005,4231605
29,6600,RUA PROFESSOR VALDIR CARDOSO,36.0,LADO A,CENTRO,290660005000001,33303,29,6600,RUA PROFESSOR VALDIR CARDOSO,36,LADO a,CENTRO,46380000.0,290660005000001,997584
23,4400,RUA FREI MARCELINO,1618.0,,RODOLFO TEOFILO,230440005080249,33304,29,11204,RUA 23,0,,TEOTONIO CALHEIRA,45450000.0,291120405000020,1862229
21,2325,RUA DO CAMPO,,,FAISA BURITICUPU,210232505000050,33305,29,18001,RUA DO CAMPO,11,,BOACU,45200000.0,291800115000001,2893082
26,11101,RUA ANTONIO DE SANTANA FILHO,572.0,,PETROLINA,261110105060031,33306,29,28901,RUA JOAO DE SANTANA DE CARVALHO,42,,POVOADO ANGICO,47820000.0,292890105000011,5560989
24,8102,AVENIDA LIMA E SILVA,1543.0,,LAGOA NOVA,240810205070002,33307,29,27408,RUA LIMA E SILVA,24,,NOVA SUSSUARANA,41215140.0,292740805180275,4774211
27,4302,RUA JOSE CABRAL ACIOLI,41.0,,PONTA VERDE,270430205060006,33308,29,22003,RUA CABO VERDE,43,,CIDADE NOVA,45936000.0,292200312000012,3511635
22,3701,RUA CORONEL SILVESTRE LOPES,1521.0,,CENTRO,220370105000053,33309,28,6701,RUA CORONEL ERONDINO PRADO,0,,CENTRO,49100000.0,280670105000023,7261115
29,24009,RUA APOLONIO SALES,115.0,,BTN III,292400905000145,33310,29,24009,RUA APOLONIO SALES,115,,BTN III,48609000.0,292400905000145,3791627
29,27408,RUA BARAO DE LORETO,52.0,APARTAMENTO 1,GRACA,292740805270009,33311,29,27408,RUA BARAO DE LORETO,52,APARTAMENTO 01,GRACA,40150270.0,292740805270009,5283701
23,4400,RUA TOMAS ACIOLI,840.0,,JOAQUIM TAVORA,230440005080159,33312,28,4805,RUA MALVINA 1,83,,SOCORRO SEDE,49160000.0,280480505000004,7079969
21,5302,AVENIDA PERNAMBUCO,229.0,,FIQUENE,210530205000160,33313,29,25501,AVENIDA PERNAMBUCO,121,,RODOVIA,45980000.0,292550105000005,4009206
23,4400,RUA PINTO MADEIRA,536.0,,CENTRO,230440005080081,33314,28,7105,RUA PADRE MADEIRA,0,,CENTRO,49480000.0,280710505000005,7295552
29,8507,RUA JOAO HIPOLITO DE AZEVEDO,39.0,,CENTRO,290850705000012,33315,29,8507,RUA JOAO HIPOLITO DE AZEVEDO,40,,CENTRO,44245000.0,290850705000001,1271066
29,3102,AVENIDA VITAL CAMPOS,139.0,,CENTRO,290310205000002,33316,29,3102,AVENIDA VITAL CAMPOS,0,,CENTRO,45560000.0,290310205000002,364909
29,27606,POVOADO BURI,10.0,,BURI,292760605000016,33317,29,27606,POVOADO BURI,0,,FAZENDA BURI,48570000.0,292760605000016,5367264
23,4400,RUA CARLOS VASCONCELOS,1428.0,,ALDEOTA,230440005120125,33318,29,10800,RUA CARLOS VALADARES,837,,QUEIMADINHA,44026470.0,291080005080023,1675713
25,7507,AVENIDA DIOGENES CHIANCA,1777.0,,AGUA FRIA,250750705000076,33319,29,27408,AVENIDA DARCI,2,,CAIXA D AGUA,40321120.0,292740805210220,4947119
22,7355,RUA FRANCISCO FERREIRA MARTINS,379.0,,CENTRO,220735505000001,33320,29,7608,RUA FRANCISCO FERREIRA DOS SANTOS,472,,CENTRO,44940000.0,290760805000007,1164761
22,9609,AVENIDA 29 DE JULHO,320.0,,CENTRO,220960905000007,33321,29,26004,AVENIDA 15 DE NOVEMBRO,232,,CENTRO,47200000.0,292600405000008,4098300
21,5302,AVENIDA PERNAMBUCO,229.0,,FIQUENE,210530205000160,33322,29,25501,AVENIDA PERNAMBUCO,121,,RODOVIA,45980000.0,292550105000005,4009206
21,11052,RUA MARANHAO,100.0,,ALTO BONITO,211105205000001,33323,29,23001,RUA MARANHAO,110,,ALCIONE,45920000.0,292300105000009,3633693
29,13200,RUA H,118.0,,ALTO CRUZEIRO,291320005000017,33324,29,13200,RUA S,0,,ALTO CRUZEIRO,47520000.0,291320005000017,2076251
29,17607,RUA GOMES PITA,165.0,,CENTRO,291760705000008,33325,29,17607,RUA GOMES PITA,165,,CENTRO,45345000.0,291760705000008,2788038
25,3308,SITIO REDONDO,15.0,,REDONDO,250330805000003,33326,29,24405,FAZENDA SACO REDONDO,0,,SACO REDONDO,47240000.0,292440505000018,3828334
21,3406,VICINAL SANTA MARIA,78.0,,SANTA MARIA,210340605000031,33327,28,4201,FAZENDA MONTE SANTA,0,,SANTA MARIA,0.0,280420105000018,7031990
23,13401,RUA 31 DE JULHO,286.0,,CENTRO,231340105000062,33328,29,22854,RUA 25 DE JULHO,0,,CENTRO,46835000.0,292285405000004,3617742
21,11607,ESTRADA PERIQUITO,,,PERIQUITO,211160705000017,33329,29,21807,ESTRADA DO PERIQUITO,7,,PERIQUITO,4629000.0,292180705000018,3491165
26,8909,TRAVESSA OTHON BEZERRA DE MELO,98.0,,CENTRO,260890905000004,33330,29,23050,TRAVESSA TREZE DE MAIO,0,,CENTRO,48455000.0,292305005000002,3656830
29,10800,RUA BOTICARIO MONCORVO,187.0,,CENTRO,291080005080169,33331,29,10800,RUA BOTICARIO MONCORVO,187,,CENTRO,44001208.0,291080005080169,1732086
29,5701,CAMINHO CASTRO ALVES,16.0,CASA,PIACAVEIRA,290570105000050,33332,29,5701,CAMINHO CASTRO ALVES,16,CASA,PIACAVEIRA,42800000.0,290570105000050,742367
28,308,RUA LAGARTO,2150.0,,SALGADO FILHO,280030805000037,33333,28,308,RUA LAGARTO,2150,,SALGADO FILHO,49010390.0,280030805000037,6497510
29,33307,AVENIDA OTAVIO SANTOS,395.0,SALA 706,RECREIO,293330705000198,33334,29,33307,AVENIDA OTAVIO SANTOS,395,SALA 703,RECREIO,45020760.0,293330705000198,6370796
27,6703,RUA SANTA CATARINA,9.0,,DOM CONSTANTINO,270670305000021,33335,29,5206,RUA SANTA CATARINA,0,,OVIDIO TEIXEIRA,46400000.0,290520605000019,670402
23,2800,TRAVESSA FRANCISCA ADENISE CORDEIRO,478.0,TERREO,BELA VISTA,230280005000029,33336,29,27408,TRAVESSA 1 TRAVESSA JOAO EVANGELISTA,7,TERREO 2,PIRAJA,41000000.0,292740805180047,4698879
29,3201,RUA AYMORE,157.0,,CENTRO,290320105000022,33337,29,3201,RUA AYMORE,0,,CENTRO,47809999.0,290320105000022,375844
28,3500,ESTRADA POV BREJO,642.0,,BREJO,280350005000123,33338,28,3500,ESTRADA POV BREJO,642,,POV BREJO,49400000.0,280350005000123,6985825
25,7507,RUA ANTONIO RABELO JUNIOR,70.0,APARTAMENTO 805,MIRAMAR,250750705000498,33339,28,6008,RUA JOSE ANTONIO PASSOS,250,SOBRADO,RIBEIROPOLIS,49530000.0,280600805000011,7220444
29,33307,AVENIDA OTAVIO SANTOS,495.0,APARTAMENTO 12,RECREIO,293330705000198,33340,29,33307,AVENIDA OTAVIO SANTOS,495,APARTAMENTO 12,RECREIO,45020760.0,293330705000198,6370867
26,2902,RUA A,,,PONTEZINHA,260290215000033,33341,29,13606,RUA OITO,29,,PONTAL,45654266.0,291360605000092,2139980
21,11300,AVENIDA SAO LUIS REI DE FRANCA,,BLOCO 5 APARTAMENTO 1,TURU,211130005000321,33342,29,21401,PRACA SAO MIGUEL,41,CASA,TAQUARANDI,44748000.0,292140115000008,3427894
26,11606,RUA MANOEL CAETANO,87.0,,DERBY,261160605200150,33343,29,27408,RUA MANOEL CAETANO,0,,BARBALHO,40301020.0,292740805210217,4946414
29,14604,AVENIDA CARAIBAS,257.0,,IRECE,291460405000002,33344,29,14604,AVENIDA CARAIBAS,257,,IRECE,44900000.0,291460405000002,2310048
28,308,RUA RIACHUELO,583.0,APARTAMENTO 71,SAO JOSE,280030805000022,33345,28,308,RUA RIACHUELO,583,APARTAMENTO 71,SAO JOSE,49015160.0,280030805000022,6492882
23,4400,RUA BARAO DO RIO BRANCO,2320.0,,CENTRO,230440005080008,33346,28,4409,RUA BARAO DO RIO BRANCO,0,,CENTRO,49980000.0,280440905000004,7037559
26,16001,SITIO CAMPO GRANDE,3.0,,RURAL,261600105000013,33347,29,22805,SITIO SANTA LUZIA,0,,RURAL,45390000.0,292280505000009,3614096
23,7304,RUA PROFESSORA MARIA NILDE COUTO BEM,,,TRIANGULO,230730405000072,33348,29,9307,RUA PROFESSORA NILSIA,138,,COLINA AZUL,47650000.0,290930705000003,1338613
29,5701,RUA DA BANDEIRA,158.0,ANDAR 1,CENTRO,290570105000002,33349,29,5701,RUA DA BANDEIRA,158,ANDAR 1,CENTRO,42800000.0,290570105000002,728225
26,3603,RUA AGAMENON MAGALHAES,153.0,CASA,CENTRO,260360305000001,33350,29,32705,RUA EVANDRO MAGALHAES,364,CASA,CENTRO,45680000.0,293270505000006,6170410
29,27408,RUA BARAO DE COTEGIPE,227.0,,URUGUAI,292740805110005,33351,29,27408,RUA BARAO DE COTEGIPE,223,,URUGUAI,40411002.0,292740805110005,4530834
28,308,PRACA SIQUEIRA DE MENEZES,103.0,,SANTO ANTONIO,280030805000433,33352,28,308,PRACA SIQUEIRA DE MENEZES,133,,SANTO ANTONIO,49060650.0,280030805000433,6619927
22,7009,RUA MIGUEL OLIVEIRA,,SALA 4,OEIRAS,220700905000002,33353,29,20809,RUA AGNALDO OLIVEIRA,4,,MACHADO PORTELA,46780000.0,292080910000004,3356943
29,14802,AVENIDA DAS NACOES UNIDAS,443.0,,CENTRO,291480205000006,33354,29,14802,AVENIDA DAS NACOES UNIDAS,0,,CENTRO,45600000.0,291480205000006,2379934
24,8102,AVENIDA AFONSO PENA,1158.0,,TIROL,240810205080071,33355,29,5701,AVENIDA TIRADENTES,64,,ABRANTES,42840000.0,290570110000002,808281
24,8102,AVENIDA DOUTOR JOAO MEDEIROS FILHO,500.0,,IGAPO,240810205060062,33356,29,33307,AVENIDA JOAO SANTOS,500,,CERCADINHO,45000000.0,293330708000001,6419115
24,10504,RUA JOSE MARTINS DE OLIVEIRA,224.0,,CENTRO,241050405000007,33357,28,2304,RUA JOSE DE OLIVEIRA,0,,CENTRO,49514000.0,280230405000002,6840738
23,4103,RUA MARIA SELMA LEITE PEREIRA,,,JOSE ROSA,230410305000062,33358,28,6701,RUA MIGUEL PEREIRA,201,,ROSA MARIA,49100000.0,280670105000054,7268418
27,5101,RUA PREFEITO HAROLDO LOUREIRO,117.0,,CENTRO,270510105000001,33359,29,25105,RUA HILDEBRANDO CANDIDO MARINHO,0,,CENTRO,45260000.0,292510505000006,3898746
21,1707,RUA ANTONIO DIAS,28.0,,CENTRO,210170705000001,33360,29,25402,RUA ANTONIO DIAS,37,,CENTRO,45790000.0,292540205000011,4005400
29,24702,RUA OLIVEIRA BRITO,854.0,,PIRIPA,292470205000004,33361,29,24702,RUA OLIVEIRA BRITO,854,,PIRIPA,46270000.0,292470205000004,3867537
29,22656,RUA OSVALDO ARAUJO ANDRADE,,,CENTRO,292265605000003,33362,29,22656,RUA OSVALDO ARAUJO ANDRADE,1,,CENTRO,48870000.0,292265605000003,3589809
25,7507,RUA DEPUTADO GERALDO MARIZ,912.0,,TAMBAUZINHO,250750705000318,33363,29,702,RUA GERALDO LEAL,0,,SANTA TEREZINHA,48100000.0,290070205000002,44891
26,11101,RUA JOAOZITO DE BARROS,100.0,BLOCO B ANDAR 3 APARTAMENTO 404,CIDADE,261110105080082,33364,29,18407,RUA PROJETADA,0,BLOCO 1 APARTAMENTO 404,CAJUEIRO,48000900.0,291840705000114,2988723
21,5302,RUA SERGIPE,557.0,APARTAMENTO 201,CENTRO,210530205000005,33365,28,5703,RUA SERAPIAO DE AGUIAR,210,APARTAMENTO 201,CENTRO,49900000.0,280570305000003,7195251
26,4106,RUA AZEVEDO COUTINHO,430.0,,PETROPOLIS,260410605000140,33366,29,24009,RUA PETROPOLIS,43,,BAIRRO TANCREDO NEVES II,48609000.0,292400905000056,3769836
27,4302,RUA BARAO DE PENEDO,267.0,,CENTRO,270430205070005,33367,29,26004,RUA BARAO DE COTIGIPE,27,,CENTRO,47200000.0,292600405000039,4104732
29,14802,AVENIDA DO CINQUENTENARIO,884.0,,CENTRO,291480205000004,33368,29,14802,AVENIDA DO CINQUENTENARIO,804,,CENTRO,45600000.0,291480205000004,2378802
29,3201,RUA RUY BARBOSA,833.0,,RENATO GONCALVES,290320105000018,33369,29,3201,RUA RUY BARBOSA,833,,RENATO GONCALVES,47800000.0,290320105000018,374508
21,5302,RUA AMAZONAS,440.0,,CENTRO,210530205000009,33370,29,27200,RUA AMAZONAS,211,,CENTRO,46800000.0,292720005000009,4236644
27,7107,RUA PORTO DA FOLHA,10.0,,XINGO,270710705000004,33371,28,4508,RUA PORTO DA FOLHA,11,,SILOS,49680000.0,280450805000009,7051523
21,907,POVOADO BAIXAO DO ESTREITO,,CASA,ESTREITO,210090705000064,33372,29,18100,POVOADO BAIXA DA TRANQUEIRAS,675,CASA,,48540000.0,291810005000016,2904762
21,600,ESTRADA DO COCALINHO,,,COCALINHO,210060005000062,33373,28,5604,ESTRADA DO JERICO,500,,,0.0,280560405000016,7185846
22,2406,PRACA ACELINO REZENDE,16.0,,CENTRO,220240605000001,33374,29,10800,RUA ALOISIO REZENDE,0,,CENTRO,44026460.0,291080005080021,1674969
29,10800,RUA BARAO DO RIO BRANCO,1506.0,LADO,CENTRO,291080005080169,33375,29,10800,RUA BARAO DO RIO BRANCO,1506,LADO,CENTRO,44001232.0,291080005080169,1732061
26,3702,SITIO GARROTE,161.0,,CANHOTINHO,260370205000017,33376,29,18407,CAMINHO 13,5,,BAIRRO,48924999.0,291840705000134,2996054
23,12502,RUA DANIEL RODRIGUES,708.0,,CENTRO,231250205000018,33377,28,1207,RUA JOSE RODRIGUES,0,,CENTRO,49820000.0,280120705000002,6759786
29,28000,RUA ANDRE NEGREIROS,39.0,,MAE RUFINA,292800005000013,33378,29,28000,RUA ANDRE NEGREIROS,42,,BAIRRO MAE RUFINA,48880000.0,292800005000013,5399040
29,22102,RUA EDERVAL NERY,5.0,,ALTO BONITO,292210210000009,33379,29,22102,RUA EDERVAL NERY,0,,ALTO BONITO,44800000.0,292210210000009,3531477
21,8306,POVOADO OITEIRO,,,OITEIRO,210830605000019,33380,28,7501,POVOADO OITEIRO,1,,OITEIRO,49280000.0,280750105000006,7340936
26,15706,RUA DO COMERCIO,60.0,,DESTRITO CANAA,261570610000001,33381,29,21906,RUA DIREITA DO COMERCIO,63,,MUCUGE,46750000.0,292190605000002,3494056
24,8102,RUA MARCILIO FURTADO,2426.0,,LAGOA NOVA,240810205070002,33382,29,26707,RUA NOVA,8,,MATO GROSSO,46170000.0,292670705000008,4195047
29,19553,RUA PARAIBA,516.0,,CENTRO,291955305000032,33383,29,19553,RUA PARAIBA,0,,CENTRO,47850000.0,291955305000032,3203735
24,10207,SITIO SOBRADO,9799.0,,SOBRADO,241020705000010,33384,29,7202,SITIO MORRO,0,,SOBRADO,47300000.0,290720225000010,1119154
23,7007,RUA JOAO FRANCISCO DE OLIVEIRA,361.0,,CENTRO,230700705000012,33385,28,3708,RUA JOAO HORA DE OLIVEIRA,1001,,CENTRO,49565000.0,280370805000001,7004281
26,11606,AVENIDA LIBERDADE,1524.0,SOBRADO,CURADO,261160605220187,33386,29,15601,AVENIDA PRINCIPAL LIBERDADE,376,SOBRADO,LIBERDADE,45836000.0,291560105000040,2533677
29,5701,ESTRADA DO COCO,,FRENTE,AREMBEPE,290570110000045,33387,29,5701,ESTRADA DO COCO,0,FRENTE,AREMBEPE,42835000.0,290570110000045,818880
26,7604,AVENIDA PE 35,36.0,,SOCORRO,260760405000041,33388,28,605,AVENIDA CEREPE,369,,CENTRO,49140000.0,280060505000005,6725009
26,7208,AVENIDA MANOEL GOMES DA SILVA,26.0,OUTROS,NOSSA SENHORA O,260720815000030,33389,29,25303,RUA MANOEL DIAS DA SILVA,86,APARTAMENTO 6,AREIAO,45810000.0,292530305000038,3951023
26,14857,RUA CINCO DE JULHO,173.0,BOX,CENTRO,261485705000010,33390,29,25402,PRACA CASTRO ALVES,25,BOX,CENTRO,45790000.0,292540205000010,4005127
26,11606,RUA JOAO FERNANDES VIEIRA,645.0,,BOA VISTA,261160605180019,33391,29,27408,RUA JOAO VIEIRA LOPES,0,,VALERIA,41300210.0,292740805260009,5205482
29,25931,PRACA ETELVINO CARNEIRO,43.0,,CENTRO,292593105000003,33392,29,25931,PRACA ETELVINO CARNEIRO,0,,CENTRO,44713000.0,292593105000003,4079702
23,4400,RUA PEREIRA FILGUEIRA,1305.0,,MEIRELES,230440005121077,33393,29,23001,RUA PEREIRA DA SILVA,472,,PRIMAVERA,45928000.0,292300125000021,3649368
27,4302,RUA PROFESSORA NADYR MAIA GOMES REGO,123.0,,JATIUCA,270430205060100,33394,29,17334,RUA PROFESSORA GERALDINA,0,,JACAREZINHO,46438000.0,291733405000003,2728537
29,14000,PRACA JOSE LEAO DOS SANTOS,14.0,,CENTRO,291400005000022,33395,29,14000,PRACA JOSE LEAO DOS SANTOS,0,,CENTRO,44600000.0,291400005000022,2245954
23,7908,RUA JOAO PORFIRIO,90.0,,CENTRO,230790805000004,33396,28,4409,RUA JOAO PESSOA,0,,CENTRO,49980000.0,280440905000002,7036898
25,4009,RUA OTAVIANO BEZERRA CUNHA,81.0,,BELA VISTA,250400905000113,33397,29,27408,RUA BELA VISTA,0,,COCISA,40830000.0,292740805130147,4585553
22,5581,RUA FLORENCIO DA COSTA LIMA,75.0,,CENTRO,220558105000007,33398,29,6899,RUA FLORINDO LIMA,455,,CENTRO,45177000.0,290689905000003,1063388
26,1052,RUA JOSE LUIZ DA SILVA,31.0,,CENTRO,260105205000004,33399,28,1702,RUA JOSE LUIZ DA SILVA,0,,CENTRO,49270000.0,280170205000004,6800320
21,5401,RUA FRANCISCO SITARO,207.0,,MALVINAS,210540105000011,33400,29,14604,TRAVESSA FRANCISCO SENA,1071,,IRECE,44900000.0,291460405000021,2315181
24,14803,AVENIDA SANTA LUZIA,39.0,,COBE,241480305000006,33401,29,21302,RUA SANTA LUZIA,384,,CENTRO,45315000.0,292130205000005,3416167
25,7507,AVENIDA EURIPEDES TAVARES,237.0,,TAMBIA,250750705000956,33402,29,6501,TRAVESSA VISCONDE DE TAMANDARE,171,,CANDEIAS,43800000.0,290650105000066,986066
24,12906,SITIO INGA DE SANTA LUZIA,4.0,,INGA SANTA LUZIA,241290605000010,33403,29,19603,SITIO SANTA LUZIA,0,,SITIO SANTA LUZIA,46805000.0,291960305000005,3220162
23,4400,RUA JOAO EMIDIO DA SILVEIRA,230.0,,DIONISIO TORRES,230440005080447,33404,29,11907,RUA RUDIVAL NOVAIS TORRES,868,,JOAO AMARO,46860000.0,291190710000002,1968440
25,12606,RUA FRANCISCO PEREIRA DE ASSIS,127.0,,CENTRO,251260605000001,33405,29,12509,RUA ISAEL FRANCISCO PEREIRA,0,,CENTRO,46540000.0,291250905000001,2017682
25,7507,AVENIDA CAMILO DE HOLANDA,1128.0,,TORRE,250750705000048,33406,29,25006,AVENIDA 15 DE NOVEMBRO,210,,,0.0,292500605000011,3889130
29,13606,AVENIDA OSVALDO CRUZ,332.0,APARTAMENTO 1,BOA VISTA,291360605000035,33407,29,13606,AVENIDA OSVALDO CRUZ,442,APARTAMENTO 1,BOA VISTA,45652130.0,291360605000035,2120444
26,8701,AVENIDA SEBASTIAO MARTINS,35.0,GARAGEM,LAGOA GATOS,260870105000007,33408,29,21500,ESTRADA ALTO ALEGRE A HORIZONTE NOVO,35,GARAGEM,FAZENDA CARAIBAS,48800000.0,292150005000088,3456515
29,27200,SITIO HUMAITA,5.0,CASA,HUMAITA,292720005000034,33409,29,27200,SITIO HUMAITA,5,CASA,HUMAITA,46800000.0,292720005000034,4243744
28,308,PRACA OLIMPIO CAMPOS,595.0,,CENTRO,280030805000012,33410,28,308,PRACA OLIMPIO CAMPOS,764,,CENTRO,49010040.0,280030805000012,6489144
24,6106,RUA MAJOR LULA,122.0,,CENTRO,240610605000004,33411,29,29107,RUA MAJOR PRAZERES,0,,CENTRO,44550000.0,292910705000003,5587620
25,7507,AVENIDA DIOGENES CHIANCA,1777.0,,AGUA FRIA,250750705000076,33412,29,27408,AVENIDA DARCI,2,,CAIXA D AGUA,40321120.0,292740805210220,4947119
29,4100,RUA PROFESSOR LUIZ ROGERIO,21.0,,CHAVES,290410005000027,33413,29,4100,RUA PROFESSOR LUIZ ROGERIO,46,,CENTRO,46530000.0,290410005000004,532584
24,12005,RUA TENENTE MANOEL CAVALCANTE,12.0,ANDAR 1,CENTRO,241200505000002,33414,29,11709,PRACA CORONEL CAJAIBA,40,ANDAR,CENTRO,46430000.0,291170905000001,1904097
26,11606,ESTRADA DO ARRAIAL,2885.0,APARTAMENTO 401,CASA AMARELA,261160605200356,33415,29,14604,ESTRADA QUEIMADA A ANGICAL,25,CASA,FAZENDA,44900000.0,291460425000003,2335164
29,14802,AVENIDA FIRMINO ALVES,60.0,ANDAR 1 SALA 101,CENTRO,291480205000001,33416,29,14802,AVENIDA FIRMINO ALVES,60,ANDAR 10 SALA 1001,CENTRO,45600004.0,291480205000001,2377398
26,16001,RUA BARBOSA LIMA,37.0,,VENTUROSA,261600105000005,33417,29,26301,RUA J J SEABRA,645,,BARRA DO VENTO,44640000.0,292630105000007,4131357
23,4400,RUA SILVA JATAHY,15.0,,MEIRELES,230440005120358,33418,29,14000,RUA SILVANO SILVA,20,,MALHADOR,44600000.0,291400025000001,2267180
21,7902,RUA DO SARDINHO,1.0,,CENTRO,210790205000001,33419,29,21500,RUA DO SALGUEIRO,0,,CENTRO,48800000.0,292150005000006,3434623
22,11001,RUA LUCIDIO FREITAS,2070.0,,MARQUES PARANAGUA,221100105060050,33420,29,27408,RUA PARANAGUA,0,,PARIPE,40820360.0,292740805130054,4556541
29,10503,AVENIDA CANOAS,,,PORTO SAIPE,291050315000005,33421,29,10503,AVENIDA CANOAS,0,,PORTO SAIPE,48180000.0,291050315000005,1497120
24,8102,RUA SAO JOSE,2190.0,,LAGOA NOVA,240810205070002,33422,29,14604,RUA NOVA CANAA,0,,SAO JOSE,44900000.0,291460405000032,2318880
23,4400,RUA JOAO CORDEIRO,1508.0,,CENTRO,230440005081005,33423,29,21500,RUA CORONEL JOAO CORDEIRO,428,,CENTRO,48800000.0,292150005000004,3434234
26,11101,RUA FRANCISCO ALVES CORREIA,119.0,,CENTRO,261110105060018,33424,29,25501,RUA CASTRO ALVES,13,,CENTRO,45980000.0,292550105000009,4010457
27,4302,RUA ENGENHEIRO OTAVIO CABRAL,363.0,,GRUTA LOURDES,270430205080013,33425,28,4508,RUA CASTELO BRANCO,293,,NOSSA SENHORA DE LOURDES,49680000.0,280450805000054,7063455
26,3009,ALDEIA CAJUEIRO,,ARMAZEM,ILHA ASSUNCAO,260300905000046,33426,29,27408,RUA PRAIAS DE ASSUNCAO,2,,ITAPOA,41510024.0,292740805090142,4506341
