id_x,endereco_x,id_lt_x,id_y,endereco_y,id_lt_y,score
36592,RUA FERANNDO ESSOA 4488 OBM JESU5,473,605167,RUA SILVESTRE COELHO 348 BOSQUE,338,0.08109559
36592,RUA FERANNDO ESSOA 4488 OBM JESU5,473,227117,RUA ANARI 5549 ELDORADO,646,0.08299239
36592,RUA FERANNDO ESSOA 4488 OBM JESU5,473,577465,RUA HUGO CARNEIRO 724 BOSQUE,620,0.08695544
36592,RUA FERANNDO ESSOA 4488 OBM JESU5,473,286061,RUA MONTEIRO LOBATO 5713 ELDORADO,5026,0.08710915
36592,RUA FERANNDO ESSOA 4488 OBM JESU5,473,229867,RUA ANTONIO VIOLAO 3452 TANCREDO NEVES,7048,0.087321565
962581,RUA 42 42 CIDADE NOVA,474,962581,RUA 24 42 CIDADE NOVA,6331,0.011465594
962581,RUA 42 42 CIDADE NOVA,474,966971,RUA 36 44 CIDADE NOVA,3501,0.022273526
962581,RUA 42 42 CIDADE NOVA,474,969084,RUA 44 43 CIDADE NOVA,6707,0.023936085
962581,RUA 42 42 CIDADE NOVA,474,964152,RUA 260 43 CIDADE NOVA,6398,0.02595435
962581,RUA 42 42 CIDADE NOVA,474,969672,RUA 46 5 CIDADE NOVA,3797,0.026300458
398698,RUA MACHADO DE ASSIS 5240 CENsThRO,475,398692,RUA MACHADO DE ASSIS 5095 CENTRO,9592,0.060773257
398698,RUA MACHADO DE ASSIS 5240 CENsThRO,475,398698,RUA MACHADO DE ASSIS 5240 CENTRO,2280,0.060981974
398698,RUA MACHADO DE ASSIS 5240 CENsThRO,475,398708,RUA MACHADO DE ASSIS 5361 CENTRO,5431,0.06741505
398698,RUA MACHADO DE ASSIS 5240 CENsThRO,475,1135222,RUA JOSE CASEMIRO 112 CENTRO,7282,0.09268419
398698,RUA MACHADO DE ASSIS 5240 CENsThRO,475,431861,RUA CATORZE 2100 CENTRO,2361,0.09382844
1008007,RUABARREIRINHA 384 GRANDE VITORIA,476,1008007,RUA BARREIRINHA 384 GRANDE VITORIA,2365,0.037569508
1008007,RUABARREIRINHA 384 GRANDE VITORIA,476,1008592,RUA BARRERINHA 587 GRANDE VITORIA,9584,0.04467141
1008007,RUABARREIRINHA 384 GRANDE VITORIA,476,1008535,RUA BARRERINHA 315 GRANDE VITORIA,1995,0.0522134
1008007,RUABARREIRINHA 384 GRANDE VITORIA,476,1141642,RUA LABREA 331 GRANDE VITORIA,7995,0.056192882
1008007,RUABARREIRINHA 384 GRANDE VITORIA,476,742708,RUA ALECRIN 326 GRANDE VITORIA,1080,0.05627709
728906,RIO PURUS 3 SANTO ANTONIO DO APITUAR,477,728906,RIO PURUS 3 SANTO ANTONIO DO APITUAR,5608,6.6549474e-06
728906,RIO PURUS 3 SANTO ANTONIO DO APITUAR,477,729089,RIO PURUS 10 SERINGAL DO CARMO,4676,0.07835511
728906,RIO PURUS 3 SANTO ANTONIO DO APITUAR,477,717076,RIO ACRE 15 SERINGAL SANTO ANTONIO,7211,0.09447468
728906,RIO PURUS 3 SANTO ANTONIO DO APITUAR,477,717319,RIO PURUS 2 SERINGAL BOM JESUS,8996,0.108081155
728906,RIO PURUS 3 SANTO ANTONIO DO APITUAR,477,709687,TRAVESSA ANTONIO PAULINO 88 MENINO DEUS DO RIO CURUCA,4746,0.11479767
322790,RUA PASTOR LEONAeDO 3622 CIDADE CIDADE NOfA,478,322790,RUA PASTOR LEONARDO 3622 CIDADE NOVA,5790,0.06259821
322790,RUA PASTOR LEONAeDO 3622 CIDADE CIDADE NOfA,478,458026,RUA RONALDO ARAGAO 3628 CIDADE BAIXA,8978,0.07558642
322790,RUA PASTOR LEONAeDO 3622 CIDADE CIDADE NOfA,478,322457,RUA PADRE CICERO 2793 LAGOINHA,3723,0.083252594
322790,RUA PASTOR LEONAeDO 3622 CIDADE CIDADE NOfA,478,394752,AVENIDA MARECHAL DEODORO 6139 CIDADE NOVA,6038,0.08447416
322790,RUA PASTOR LEONAeDO 3622 CIDADE CIDADE NOfA,478,456960,RUA AIRTON SENA 3893 CIDADE BAIXA,9893,0.08452557
910494,BECO ANTONO PIdNTO 14 BAIRRO BAIRRO,479,390244,RUA NAPOLEAO BONAPARTE 2091 CENTRO,729,0.08937396
910494,BECO ANTONO PIdNTO 14 BAIRRO BAIRRO,479,925405,BECO PENAROL 623 BAIRRO RAIZ,6986,0.08971845
910494,BECO ANTONO PIdNTO 14 BAIRRO BAIRRO,479,826664,TRAVESSA BOTINELI 1791 BAIRRO CENTRO,1020,0.09329998
910494,BECO ANTONO PIdNTO 14 BAIRRO BAIRRO,479,167871,AVENIDA JOA BATISTA FIGUEREDO 3690 BAIRRO UNIAO,2605,0.09418695
910494,BECO ANTONO PIdNTO 14 BAIRRO BAIRRO,479,785130,BECO MASSARANDUBA 330 BAIRRO BARRO ALTO,8740,0.10212868
1145595,RUA LIMA BACURI 342 CENTRO,480,1145595,RUA LIMA BACURI 342 CENTRO,4672,7.4925383e-06
1145595,RUA LIMA BACURI 342 CENTRO,480,1145581,RUA LIMA BACURI 301 CENTRO,578,0.021986494
1145595,RUA LIMA BACURI 342 CENTRO,480,1145604,RUA LIMA BACURI 369 CENTRO,4539,0.027678574
1145595,RUA LIMA BACURI 342 CENTRO,480,59914,RUA RUI BARBOSA 1212 CENTRO,4817,0.047583185
1145595,RUA LIMA BACURI 342 CENTRO,480,463528,RUA LUIZ BORGES 1179 CENTRO,2925,0.05507875
435636,RUA PAPGAAIO 2228 SETOR 05,481,435636,RUA PAPAGAIO 2228 SETOR 05,6092,0.024090137
435636,RUA PAPGAAIO 2228 SETOR 05,481,435665,RUA PAPAGAIO 3049 SETOR 05,65,0.036842927
435636,RUA PAPGAAIO 2228 SETOR 05,481,435656,RUA PAPAGAIO 2663 SETOR 05,9583,0.051250413
435636,RUA PAPGAAIO 2228 SETOR 05,481,435615,RUA PAPAGAIO 1984 SETOR 05,8354,0.064154565
435636,RUA PAPGAAIO 2228 SETOR 05,481,110250,RUA CEARA 3423 SETOR 5,4814,0.065472886
545294,E5TRADA SA0 FRANCISCO 1549 SAO FRANCISCO,482,545294,ESTRADA SAO FRANCISCO 1549 SAO FRANCISCO,1707,0.07651706
545294,E5TRADA SA0 FRANCISCO 1549 SAO FRANCISCO,482,545296,ESTRADA SAO FRANCISCO 1558 SAO FRANCISCO,8162,0.083004266
545294,E5TRADA SA0 FRANCISCO 1549 SAO FRANCISCO,482,545259,ESTRADA SAO FRANCISCO 1255 SAO FRANCISCO,1509,0.08692888
545294,E5TRADA SA0 FRANCISCO 1549 SAO FRANCISCO,482,697229,RUA MENDONCA FURTADO 548 SAO FRANCISCO,4635,0.13725463
545294,E5TRADA SA0 FRANCISCO 1549 SAO FRANCISCO,482,928337,BECO SAO FRANCISCO 1339 GILBERTO MESTRINHO,4851,0.14027749
118581,RUA FREIe ACNECA 1359 SEOT R07,483,33060,RUA VIOLTETA 1895 RURAL,9192,0.08886277
118581,RUA FREIe ACNECA 1359 SEOT R07,483,290331,RUA PANTEON 7205 TEIXEIRAO,6697,0.098697565
118581,RUA FREIe ACNECA 1359 SEOT R07,483,254936,RUA ESTANDARTE 7460 CUNIA,9400,0.103422515
118581,RUA FREIe ACNECA 1359 SEOT R07,483,290240,RUA PANTEON 6538 IGARAPE,746,0.10907096
118581,RUA FREIe ACNECA 1359 SEOT R07,483,58148,RUA PEDRO SPAGNOL 3982 TEIXEIRAO,9135,0.11073035
272240,RUA J0AQUIM ARAUJO oIMA 3131 POlRTO VEIHOx,484,58149,RUA PEDRO SPAGNOL 3985 TEIXEIRAO,4459,0.09007475
272240,RUA J0AQUIM ARAUJO oIMA 3131 POlRTO VEIHOx,484,58148,RUA PEDRO SPAGNOL 3982 TEIXEIRAO,9135,0.09210208
272240,RUA J0AQUIM ARAUJO oIMA 3131 POlRTO VEIHOx,484,301175,RUA RODOLFO AMOEDO 5383 TEIXEIRAO,8637,0.096721955
272240,RUA J0AQUIM ARAUJO oIMA 3131 POlRTO VEIHOx,484,309214,RUA TARTARUGA 2096 RONALDO ARAGAO,5095,0.098886326
272240,RUA J0AQUIM ARAUJO oIMA 3131 POlRTO VEIHOx,484,277531,RUA LEAO 2 11878 ULISSES GUIMARAES,4153,0.104769774
221130,sRA ABOBORA 5481 ONA,485,650924,RAMAL TREIS MARIA 3662 None,3404,0.14630817
221130,sRA ABOBORA 5481 ONA,485,508246,RAMAL AGROVILA 1151 None,8474,0.15127991
221130,sRA ABOBORA 5481 ONA,485,532223,RAMAL CEU ABERTO 5 COLONIA 3 IRMAOS,6612,0.16003555
221130,sRA ABOBORA 5481 ONA,485,491192,RAMAL JARINA 5430 ALCOBRAS,4618,0.16025203
221130,sRA ABOBORA 5481 ONA,485,659388,RAMAL DO 25 10 CACIRIAN,5391,0.16194436
919631,BECO ESPERANCA 480 PLANALTO,486,919631,BECO ESPERANCA 480 PLANALTO,5324,2.5386602e-05
919631,BECO ESPERANCA 480 PLANALTO,486,919649,BECO ESPERANCA 1420 JAPIIM,1963,0.06581095
919631,BECO ESPERANCA 480 PLANALTO,486,921343,BECO IPIRANGA 230 RAIZ,777,0.07905645
919631,BECO ESPERANCA 480 PLANALTO,486,910687,BECO ARIPUANA 380 CENTRO,5993,0.0896924
919631,BECO ESPERANCA 480 PLANALTO,486,912290,BECO BELEM 60 COMPENSA,2983,0.096158564
694820,RUA DOUTOR JULIO TAUMATURGO LOBO 443 NVOhO CEU,487,694820,RUA DOUTOR JULIO TAUMATURGO LOBO 443 NOVO CEU,5605,0.022462575
694820,RUA DOUTOR JULIO TAUMATURGO LOBO 443 NVOhO CEU,487,694791,RUA DOUTOR JULIO TAUMATURGO LOBO 40 NOVO CEU,7695,0.035525464
694820,RUA DOUTOR JULIO TAUMATURGO LOBO 443 NVOhO CEU,487,682055,RUA RAIMUNDO PINTO BRANDAO 378 ANORI,1858,0.096151605
694820,RUA DOUTOR JULIO TAUMATURGO LOBO 443 NVOhO CEU,487,573440,RUA FLOR DE LIRIO P. LUSTOSA 275 CONJUNTO PROCOM,4603,0.099748135
694820,RUA DOUTOR JULIO TAUMATURGO LOBO 443 NVOhO CEU,487,531887,RUA DOUTOR PAULO R. DOS SANTOS 260 MULTIRAO III,3092,0.100711554
1076377,RUA DO COMERCIO 172 CIDADE DE DéUS DEUS,488,1076377,RUA DO COMERCIO 172 CIDADE DE DEUS,3498,0.0304248
1076377,RUA DO COMERCIO 172 CIDADE DE DéUS DEUS,488,1076175,RUA DO COMERCIO 28 CIDADE DE DEUS,4677,0.03779252
1076377,RUA DO COMERCIO 172 CIDADE DE DéUS DEUS,488,1076473,RUA DO COMERCIO 309 CIDADE DE DEUS,49,0.04746922
1076377,RUA DO COMERCIO 172 CIDADE DE DéUS DEUS,488,1073283,RUA DEZOITO 192 CIDADE DE DEUS,1152,0.052544173
1076377,RUA DO COMERCIO 172 CIDADE DE DéUS DEUS,488,1090794,RUA EGITO 21 CIDADE DE DEUS,1222,0.05702917
197462,RUA ALAGOSA 82 JARDíM DAS OIVEIRAS,489,1063273,RUA DAS BROMELIAS 36 JORGE TEIXEIRA,4865,0.090629734
197462,RUA ALAGOSA 82 JARDíM DAS OIVEIRAS,489,199762,RUA JUARES TAVORA 436 SERINGAL,9615,0.09089799
197462,RUA ALAGOSA 82 JARDíM DAS OIVEIRAS,489,1066836,RUA DAS PETUNIAS 34 JORGE TEIXEIRA,7382,0.09176481
197462,RUA ALAGOSA 82 JARDíM DAS OIVEIRAS,489,1067064,RUA DAS RUBELITAS 166 TANCREDO NEVES,1867,0.092978425
197462,RUA ALAGOSA 82 JARDíM DAS OIVEIRAS,489,248299,RUA DAS ORQUIDEAS 6375 ELDORADO,1496,0.09392659
713818,dRUA JqOAO GABRIEL 2438 CENqRTO,490,617456,RUA SAO CRISTOVAO 143 DAL PASQUALE,6757,0.14851768
713818,dRUA JqOAO GABRIEL 2438 CENqRTO,490,297625,RUA QUINTINO BOCAIUVA 2899 SAO CRISTOVAO,3734,0.15020768
713818,dRUA JqOAO GABRIEL 2438 CENqRTO,490,144084,RUA JOAO GOULART 401 RIACHUELO,9565,0.16564198
713818,dRUA JqOAO GABRIEL 2438 CENqRTO,490,345119,AVENIDA MACEIO 6226 SAO CRISTOVAO,6114,0.16664673
713818,dRUA JqOAO GABRIEL 2438 CENqRTO,490,235912,RUA BIDU SAIAO 7005 APONIA,7921,0.16839689
829856,AVENIDA GETULIO VARGAS 694 BIRIBIRI,491,829856,AVENIDA GETULIO VARGAS 694 BIRIBIRI,6668,7.442942e-06
829856,AVENIDA GETULIO VARGAS 694 BIRIBIRI,491,538823,AVENIDA GETULIO VARGAS 1811 BOSQUE,4289,0.04218215
829856,AVENIDA GETULIO VARGAS 694 BIRIBIRI,491,829798,AVENIDA GETULIO VARGAS 296 CENTRO,5850,0.04276948
829856,AVENIDA GETULIO VARGAS 694 BIRIBIRI,491,875534,AVENIDA GETULIO VARGAS 669 CENTRO,4688,0.04457046
829856,AVENIDA GETULIO VARGAS 694 BIRIBIRI,491,821981,AVENIDA GETULIO VARGAS 749 CENTRO,9289,0.046906434
1018267,RUA BOMc JeESUS 23 III ZUkBI,492,1018267,RUA BOM JESUS 23 ZUMBI III,5187,0.083813876
1018267,RUA BOMc JeESUS 23 III ZUkBI,492,1111508,RUA HAVAI 9 PLANALTO,6164,0.10265511
1018267,RUA BOMc JeESUS 23 III ZUkBI,492,1130204,RUA JERUSALEM 51 JAPIIM,4060,0.10550541
1018267,RUA BOMc JeESUS 23 III ZUkBI,492,1130158,RUA JERUSALEM 41 COROADO,6093,0.106371686
1018267,RUA BOMc JeESUS 23 III ZUkBI,492,767824,RUA BOM JESUS 181 ACACU,5407,0.107595235
291710,RUA PAULO FRANCSI 2373 ZONAr dUL,493,1139016,RUA JULIO VERNE 121 ALEIXO,1169,0.1151312
291710,RUA PAULO FRANCSI 2373 ZONAr dUL,493,1136124,RUA JOSE FLORENCIO 66 PETROPOLIS,8941,0.115275376
291710,RUA PAULO FRANCSI 2373 ZONAr dUL,493,227398,RUA ANASTACIO SOMOZA 5016 ZONA SUL,9187,0.11548218
291710,RUA PAULO FRANCSI 2373 ZONAr dUL,493,501404,RUA FLORIANO PEIXOTO 1985 REMANSO,3497,0.1165124
291710,RUA PAULO FRANCSI 2373 ZONAr dUL,493,417554,RUA FLORIANO PEIXOTO 5605 SETOR 8,6182,0.116865814
1125599,AJACARE RU 385 JORGE TEuXEIRA,494,628654,TRAVESSA MADUREIRA 710 MAURI SERGIO,2703,0.10011105
1125599,AJACARE RU 385 JORGE TEuXEIRA,494,643703,RAMAL TIRIRICA 12 R0DRIGUES ALVES,1410,0.10618374
1125599,AJACARE RU 385 JORGE TEuXEIRA,494,932543,BECO VINTE 45 JORGE TEIXEIRA,7232,0.10701556
1125599,AJACARE RU 385 JORGE TEuXEIRA,494,627658,TRAVESSA JERUSALEM 144 AIRTON SENA,4102,0.10805838
1125599,AJACARE RU 385 JORGE TEuXEIRA,494,796063,BECO TEODORICO NUNES 538 JAUARY I,243,0.10954589
907943,AVENIDA SAO MARCOS 13 NOVO SIRAEL,495,907943,AVENIDA SAO MARCOS 13 NOVO ISRAEL,8099,0.018924193
907943,AVENIDA SAO MARCOS 13 NOVO SIRAEL,495,907945,AVENIDA SAO MARCOS 15 NOVO ISRAEL,4157,0.02273932
907943,AVENIDA SAO MARCOS 13 NOVO SIRAEL,495,908009,AVENIDA SAO MARCOS 53 NOVO ISRAEL,3810,0.029182393
907943,AVENIDA SAO MARCOS 13 NOVO SIRAEL,495,908024,AVENIDA SAO MARCOS 62 NOVO ISRAEL,4284,0.030028693
907943,AVENIDA SAO MARCOS 13 NOVO SIRAEL,495,891633,AVENIDA RIO BRANCO 94 SAO JOSE OPERARIO,2080,0.066312335
1086398,URA DOZE 352 ALVORADA,496,1086398,RUA DOZE 352 ALVORADA,5658,0.10914402
1086398,URA DOZE 352 ALVORADA,496,956183,RUA 18 322 ALVORADA,4127,0.121432826
1086398,URA DOZE 352 ALVORADA,496,1086414,RUA DOZE 356 ALVORADA,4960,0.12377836
1086398,URA DOZE 352 ALVORADA,496,958448,RUA 2 422 ALVORADA,911,0.12399584
1086398,URA DOZE 352 ALVORADA,496,1089815,RUA E QUINZE 12 ALVORADA II,127,0.13767278
137179,RUA DA PROCLAMACAtO 535 PRIMVAERA,497,568046,RUA DO DIVISOR 831 VITORIA,1254,0.07010629
137179,RUA DA PROCLAMACAtO 535 PRIMVAERA,497,565120,RUA DAMA DA NOITE 773 TROPICAL,58,0.074525796
137179,RUA DA PROCLAMACAtO 535 PRIMVAERA,497,578647,RUA ITAPOAN 357 CONQUISTA,1275,0.076698005
137179,RUA DA PROCLAMACAtO 535 PRIMVAERA,497,3763,RUA 03 85 IZIDOLANDIA,7375,0.080770455
137179,RUA DA PROCLAMACAtO 535 PRIMVAERA,497,136012,RUA CONTAGEM 56 PRIMAVERA,1720,0.081593096
1044307,RUA CINQUnENTA iE SETE 18 CIDAEs NOVA,498,1085979,RUA DOZE 49 ALVORADA I,7276,0.08045758
1044307,RUA CINQUnENTA iE SETE 18 CIDAEs NOVA,498,1044131,RUA CINQUENTA E SEIS 21 C NOVA,5011,0.085961305
1044307,RUA CINQUnENTA iE SETE 18 CIDAEs NOVA,498,1089815,RUA E QUINZE 12 ALVORADA II,127,0.09218113
1044307,RUA CINQUnENTA iE SETE 18 CIDAEs NOVA,498,1040197,RUA CINCO 86 ALVORADA I,7546,0.093039595
1044307,RUA CINQUnENTA iE SETE 18 CIDAEs NOVA,498,1024876,RUA C NOVE 1770 JAPIIM,8942,0.09501036
829552,AVENIDA DA CORRENTEZA 2074 CORRENTEZA,499,829552,AVENIDA DA CORRENTEZA 2074 CORRENTEZA,8123,6.7388573e-06
829552,AVENIDA DA CORRENTEZA 2074 CORRENTEZA,499,829373,AVENIDA CORRENTEZA 1543 CORRENTEZA,6989,0.025978101
829552,AVENIDA DA CORRENTEZA 2074 CORRENTEZA,499,363759,AVENIDA DAS ORQUIDEAS 1775 JARDIM PRIMAVERA,3945,0.08503915
829552,AVENIDA DA CORRENTEZA 2074 CORRENTEZA,499,124279,AVENIDA DAS SERINGUEIRAS 715 CAFEZINHO,3055,0.09168274
829552,AVENIDA DA CORRENTEZA 2074 CORRENTEZA,499,124250,AVENIDA DAS SERINGUEIRAS 558 CAFEZINHO,820,0.09452479
495108,ENTRADA SAO JOSE 820 PROXIMO LIXAO,500,495108,ENTRADA SAO JOSE 820 PROXIMO LIXAO,8347,6.8225563e-06
495108,ENTRADA SAO JOSE 820 PROXIMO LIXAO,500,1077340,RUA DO LIMAO 87 SAO JOSE OPERARIO,8298,0.09257523
495108,ENTRADA SAO JOSE 820 PROXIMO LIXAO,500,304056,RUA SAO JOSE 444 BAIXA UNIAO,6258,0.0955559
495108,ENTRADA SAO JOSE 820 PROXIMO LIXAO,500,617957,RUA SAO JOAO 303 FLORESTA SUL E SOBRAL,4739,0.09799248
495108,ENTRADA SAO JOSE 820 PROXIMO LIXAO,500,1026875,RUA CAMBIXE 381 SAO JOSE OPERARIO,4894,0.102887884
235615,UA BERIMBAU 1713 CASTANHEIRA,501,235615,RUA BERIMBAU 1713 CASTANHEIRA,6169,0.0912677
235615,UA BERIMBAU 1713 CASTANHEIRA,501,216190,BECO ACARA 2346 NOVA FLORESTA,1475,0.10732799
235615,UA BERIMBAU 1713 CASTANHEIRA,501,637662,RAMAL PICAREIRA 520 AMAPA,9958,0.11259292
235615,UA BERIMBAU 1713 CASTANHEIRA,501,216387,BECO DA BRASILLIA 1750 TUCUMANZAL,7440,0.113807745
235615,UA BERIMBAU 1713 CASTANHEIRA,501,197872,RUA BARBARA L FUZARI 141 BNH,7321,0.12270038
404041,AVENIDA JORGE TEIXEIRA 3977 ALTO tPARaAISO,502,404041,AVENIDA JORGE TEIXEIRA 3977 ALTO PARAISO,3327,0.036897182
404041,AVENIDA JORGE TEIXEIRA 3977 ALTO tPARaAISO,502,404020,AVENIDA JORGE TEIXEIRA 3906 ALTO PARAISO,4700,0.04524884
404041,AVENIDA JORGE TEIXEIRA 3977 ALTO tPARaAISO,502,404060,AVENIDA JORGE TEIXEIRA 4164 ALTO PARAISO,2148,0.054541305
404041,AVENIDA JORGE TEIXEIRA 3977 ALTO tPARaAISO,502,855854,AVENIDA AUTAZ MIRIM 7404 TANCREDO NEVES,3239,0.081215456
404041,AVENIDA JORGE TEIXEIRA 3977 ALTO tPARaAISO,502,855802,AVENIDA AUTAZ MIRIM 7072 TANCREDO NEVES,7532,0.08821876
893615,AVENIDA RIO NEGRO 86 COdjPENSA,503,893715,AVENIDA RIO NEGRO 117 COMPENSA,5428,0.0668813
893615,AVENIDA RIO NEGRO 86 COdjPENSA,503,893615,AVENIDA RIO NEGRO 86 COMPENSA,3278,0.070246845
893615,AVENIDA RIO NEGRO 86 COdjPENSA,503,893564,AVENIDA RIO NEGRO 78 JAPIIM,5489,0.08174283
893615,AVENIDA RIO NEGRO 86 COdjPENSA,503,893270,AVENIDA RIO NEGRO 24 MAUAZINHO,6701,0.09167666
893615,AVENIDA RIO NEGRO 86 COdjPENSA,503,894040,AVENIDA RIO NEGRO 263 EDUCANDOS,9554,0.09421338
116806,RUA RUA RIO DE ANEIRO 3332 SETOR 2,504,116806,RUA RIO DE JANEIRO 3332 SETOR 2,8759,0.050976407
116806,RUA RUA RIO DE ANEIRO 3332 SETOR 2,504,116823,RUA RIO DE JANEIRO 3463 SETOR 2,7554,0.055127956
116806,RUA RUA RIO DE ANEIRO 3332 SETOR 2,504,109336,RUA BEIRA RIO 1871 SETOR 03,3058,0.07195079
116806,RUA RUA RIO DE ANEIRO 3332 SETOR 2,504,116665,RUA RIO DE JANEIRO 1387 SETOR 07,4294,0.07198967
116806,RUA RUA RIO DE ANEIRO 3332 SETOR 2,504,435736,RUA PEITO ROXO 1675 SETOR 02,668,0.07280168
894481,AVENIDA RUY ADRIANO DE ARAUJO ARAUJO JORGE 1229 CONJUNTO JOAO PAULO,505,894481,AVENIDA RUY ADRIANO DE ARAUJO JORGE 1229 CONJUNTO JOAO PAULO,9311,0.012763534
894481,AVENIDA RUY ADRIANO DE ARAUJO ARAUJO JORGE 1229 CONJUNTO JOAO PAULO,505,894528,AVENIDA RUY ADRIANO DE ARAUJO JORGE 1280 CONJUNTO JOAO PAULO II,6709,0.024603926
894481,AVENIDA RUY ADRIANO DE ARAUJO ARAUJO JORGE 1229 CONJUNTO JOAO PAULO,505,494476,AVENIDA CORONEL MANCIO LIMA 261 BAIRRO JOAO ALVES,8468,0.08316362
894481,AVENIDA RUY ADRIANO DE ARAUJO ARAUJO JORGE 1229 CONJUNTO JOAO PAULO,505,160832,RUA PRESIDENTE JOAO BATISTA FIGUEIREDO 50 BAIRRO SANTIAGO,9348,0.08686113
894481,AVENIDA RUY ADRIANO DE ARAUJO ARAUJO JORGE 1229 CONJUNTO JOAO PAULO,505,489821,RUA RAIMUNDO HENRIQUE DE ARAUJO 361 QUIXADAMORIM,1949,0.087833285
800474,RUA DAMSO SOUZA BARRIvA 27 IRAY,506,800474,RUA DAMASO SOUZA BARRIGA 27 IRACY,6683,0.051370084
800474,RUA DAMSO SOUZA BARRIvA 27 IRAY,506,750556,RUA CAPITAO SILVA 513 TAUA MIRIM,7006,0.08882852
800474,RUA DAMSO SOUZA BARRIvA 27 IRAY,506,698955,RUA MOURAO VIERA 156 CAMETA DO RAMOS,3297,0.09063049
800474,RUA DAMSO SOUZA BARRIvA 27 IRAY,506,576622,RUA GUIOMARD SANTOS 94 BOSQUE,7059,0.093402386
800474,RUA DAMSO SOUZA BARRIvA 27 IRAY,506,1000468,RUA ASTRO BARROSO 32 COROADO III,357,0.09421936
612610,RUA DOM PEDRO II 52 BOQUE,507,612610,RUA DOM PEDRO II 52 BOSQUE,5828,0.006011507
612610,RUA DOM PEDRO II 52 BOQUE,507,450567,RUA DOM PEDRO I 2066 CENTRO,5725,0.063909896
612610,RUA DOM PEDRO II 52 BOQUE,507,360215,RUA DOM PEDRO I 2857 CENTRO,6614,0.06825687
612610,RUA DOM PEDRO II 52 BOQUE,507,1029349,RUA CAPANEMA 4 DOM PEDRO I,4910,0.06837998
612610,RUA DOM PEDRO II 52 BOQUE,507,1131281,RUA JOAO BOSCO 77 DOM PEDRO,7722,0.073334575
582362,RUA JULIO MAIRANO 602 TAQUARI,508,582362,RUA JULIO MARIANO 602 TAQUARI,3399,0.004146915
582362,RUA JULIO MAIRANO 602 TAQUARI,508,615123,RUA PADRE JOSE 592 TAQUARI,1109,0.04353831
582362,RUA JULIO MAIRANO 602 TAQUARI,508,615037,RUA PADRE JOSE 143 TAQUARI,9622,0.06442183
582362,RUA JULIO MAIRANO 602 TAQUARI,508,522694,RUA LUIZ MAIA DIAS 320 GUARANI,4301,0.06528885
582362,RUA JULIO MAIRANO 602 TAQUARI,508,770527,RUA EDSON HERCULANO 339 GUAJARA,4285,0.06686534
335099,AVENDIA NATALINO R. JAVARINI 1286 VILA BANDêIRAy BRANCA,509,335099,AVENIDA NATALINO R. JAVARINI 1286 VILA BANDEIRA BRANCA,8069,0.043622583
335099,AVENDIA NATALINO R. JAVARINI 1286 VILA BANDêIRAy BRANCA,509,879517,AVENIDA J CARLOS ANTONY 796 CACHOEIRINHA,5414,0.091261044
335099,AVENDIA NATALINO R. JAVARINI 1286 VILA BANDêIRAy BRANCA,509,153374,RUA SAULO ALCANTARA 2349 NOVA LONDRINA,2679,0.094845936
335099,AVENDIA NATALINO R. JAVARINI 1286 VILA BANDêIRAy BRANCA,509,701930,RUA ALONSO IPUCHIMA 95 JAVARIZINHO,8973,0.096655846
335099,AVENDIA NATALINO R. JAVARINI 1286 VILA BANDêIRAy BRANCA,509,153401,RUA SAULO ALCANTARA 2701 NOVA LONDRINA,4702,0.10180828
966578,33 RjA 20 NOVA CwIDADE,510,722079,RIO AUTAZ ACU 476 LIMAO,7705,0.13740166
966578,33 RjA 20 NOVA CwIDADE,510,694171,RIO RIO AUTAZ ACU 6 CURRUSA,7930,0.14442874
966578,33 RjA 20 NOVA CwIDADE,510,754295,PARADOURO COPEA 18 NOVA JERUSALEM,4293,0.16451588
966578,33 RjA 20 NOVA CwIDADE,510,759493,LAGO MIUA 5 COMUNIDADE COPO,675,0.16917598
966578,33 RjA 20 NOVA CwIDADE,510,973259,RUA 7 4 PARQUE 10 CONJ SHANGRI LA 4,6573,0.17177849
54481,RUA JOyGE AMADO 2322 CONJUNTO HALLEY HALLEY,511,54481,RUA JORGE AMADO 2322 CONJUNTO HALLEY,5272,0.043175496
54481,RUA JOyGE AMADO 2322 CONJUNTO HALLEY HALLEY,511,53015,RUA GONCALVES DIAS 716 CONJUNTO HALLEY,531,0.07562446
54481,RUA JOyGE AMADO 2322 CONJUNTO HALLEY HALLEY,511,45535,AVENIDA PRIMAVERA 2518 CONJUNTO HALLEY,1027,0.08661397
54481,RUA JOyGE AMADO 2322 CONJUNTO HALLEY HALLEY,511,1095671,RUA EVARISTO WANDERLEY 143 CONJUNTO JOAO PAULO II,6459,0.09240711
54481,RUA JOyGE AMADO 2322 CONJUNTO HALLEY HALLEY,511,566289,RUA DELFONSO DE ALMEIDA 232 WANDERLEY DANTAS,3449,0.094764754
789819,RUA PRINCIPAL 345 CACAU PIRERA,512,789819,RUA PRINCIPAL 345 CACAU PIRERA,8166,5.210416e-06
789819,RUA PRINCIPAL 345 CACAU PIRERA,512,804681,RUA PARAISO 3321 JARDIM AMANDA,3834,0.059275217
789819,RUA PRINCIPAL 345 CACAU PIRERA,512,287984,RUA NOVA ESPERANCA 3721 CALADINHO,4407,0.06332815
789819,RUA PRINCIPAL 345 CACAU PIRERA,512,585611,RUA MADEREIRA 677 NOVO CALAFATE,1570,0.066362485
